"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"5381",1,0,0,0,0
"5382",0.476666666666667,0,0,0.523333333333333,0
"5383",1,0,0,0,0
"5384",0.508333333333333,0,0,0.491666666666667,0
"5385",1,0,0,0,0
"5386",0.141666666666667,0,0,0,0.858333333333333
"5387",0.155,0,0,0,0.845
"5388",0.256666666666667,0,0,0.0383333333333333,0.705
"5389",0.496666666666667,0,0,0.503333333333333,0
"5390",0.265,0,0,0,0.735
"5391",0.178333333333333,0,0.00666666666666667,0.501666666666667,0.313333333333333
"5392",0.853333333333333,0,0,0,0.146666666666667
"5393",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"5394",0.183333333333333,0,0,0.121666666666667,0.695
"5395",0,0,0,0,1
"5396",0.885,0,0,0,0.115
"5397",0.885,0,0,0,0.115
"5398",0.263333333333333,0,0,0.0133333333333333,0.723333333333333
"5399",0.885,0,0,0,0.115
"5400",1,0,0,0,0
"5401",0.155,0,0,0,0.845
"5402",0.995,0,0,0,0.005
"5403",0,0,0,0,1
"5404",0.945,0,0,0.055,0
"5405",1,0,0,0,0
"5406",1,0,0,0,0
"5407",0.263333333333333,0,0,0,0.736666666666667
"5408",0.496666666666667,0,0,0.503333333333333,0
"5409",0.885,0,0,0,0.115
"5410",1,0,0,0,0
"5411",0.261666666666667,0,0,0.0333333333333333,0.705
"5412",1,0,0,0,0
"5413",0.998333333333333,0,0,0,0.00166666666666667
"5414",0.741666666666667,0,0,0.258333333333333,0
"5415",0.535,0,0,0.0216666666666667,0.443333333333333
"5416",0.568333333333333,0,0,0.431666666666667,0
"5417",1,0,0,0,0
"5418",0,0,0,0,1
"5419",0.591666666666667,0,0,0.408333333333333,0
"5420",1,0,0,0,0
"5421",0,0,0,0,1
"5422",1,0,0,0,0
"5423",0.658333333333333,0,0,0.341666666666667,0
"5424",0.853333333333333,0,0,0,0.146666666666667
"5425",0.161666666666667,0.00333333333333333,0,0,0.835
"5426",0,0,0,0,1
"5427",1,0,0,0,0
"5428",0.885,0,0,0,0.115
"5429",1,0,0,0,0
"5430",0.945,0,0,0.055,0
"5431",0.885,0,0,0,0.115
"5432",1,0,0,0,0
"5433",0.945,0,0,0.055,0
"5434",0.885,0,0,0,0.115
"5435",0.471666666666667,0,0,0.528333333333333,0
"5436",0.0783333333333333,0,0,0,0.921666666666667
"5437",0.0783333333333333,0,0,0,0.921666666666667
"5438",0.866666666666667,0,0,0.133333333333333,0
"5439",0.741666666666667,0,0,0.258333333333333,0
"5440",1,0,0,0,0
"5441",1,0,0,0,0
"5442",0.496666666666667,0,0,0,0.503333333333333
"5443",0.158333333333333,0,0,0,0.841666666666667
"5444",0.741666666666667,0,0,0.258333333333333,0
"5445",0.0783333333333333,0,0,0,0.921666666666667
"5446",1,0,0,0,0
"5447",1,0,0,0,0
"5448",0,0,0,0,1
"5449",0.615,0,0,0.385,0
"5450",1,0,0,0,0
"5451",0.885,0,0,0,0.115
"5452",0.0833333333333333,0,0,0,0.916666666666667
"5453",0.818333333333333,0,0,0,0.181666666666667
"5454",0.0833333333333333,0,0,0,0.916666666666667
"5455",0.593333333333333,0,0,0.406666666666667,0
"5456",0.731666666666667,0,0,0.025,0.243333333333333
"5457",1,0,0,0,0
"5458",0.883333333333333,0,0,0,0.116666666666667
"5459",0.475,0,0,0.525,0
"5460",0.508333333333333,0,0,0.491666666666667,0
"5461",0.866666666666667,0,0,0.133333333333333,0
"5462",0.885,0,0,0,0.115
"5463",0.141666666666667,0,0,0,0.858333333333333
"5464",0.885,0,0,0,0.115
"5465",0.123333333333333,0,0,0,0.876666666666667
"5466",0,0,0,0,1
"5467",0.741666666666667,0,0,0.258333333333333,0
"5468",1,0,0,0,0
"5469",1,0,0,0,0
"5470",0.263333333333333,0,0,0,0.736666666666667
"5471",0.568333333333333,0,0,0.431666666666667,0
"5472",0.568333333333333,0,0,0.431666666666667,0
"5473",0.215,0,0,0.0533333333333333,0.731666666666667
"5474",0.613333333333333,0,0,0.386666666666667,0
"5475",0.0833333333333333,0,0,0,0.916666666666667
"5476",0.516666666666667,0,0,0.0283333333333333,0.455
"5477",0,0,0,0,1
"5478",0.473333333333333,0,0,0.526666666666667,0
"5479",0.271666666666667,0,0,0,0.728333333333333
"5480",0,0,0,0,1
"5481",0.263333333333333,0,0,0.0166666666666667,0.72
"5482",0.875,0,0,0,0.125
"5483",0.593333333333333,0,0,0.406666666666667,0
"5484",0.885,0,0,0,0.115
"5485",0.885,0,0,0,0.115
"5486",1,0,0,0,0
"5487",0.178333333333333,0,0.0116666666666667,0.481666666666667,0.328333333333333
"5488",0.658333333333333,0,0,0.341666666666667,0
"5489",0.998333333333333,0,0,0,0.00166666666666667
"5490",0.866666666666667,0,0,0.133333333333333,0
"5491",0.945,0,0,0.055,0
"5492",0.568333333333333,0,0,0.431666666666667,0
"5493",0.885,0,0,0,0.115
"5494",0.651666666666667,0,0,0,0.348333333333333
"5495",0.535,0,0,0.465,0
"5496",1,0,0,0,0
"5497",0.658333333333333,0,0,0.341666666666667,0
"5498",0.741666666666667,0,0,0.258333333333333,0
"5499",1,0,0,0,0
"5500",0.496666666666667,0,0,0,0.503333333333333
"5501",0.651666666666667,0,0,0,0.348333333333333
"5502",0.0966666666666667,0,0.361666666666667,0.00333333333333333,0.538333333333333
"5503",0.945,0,0,0.055,0
"5504",0.945,0,0,0.055,0
"5505",1,0,0,0,0
"5506",0.651666666666667,0,0,0,0.348333333333333
"5507",1,0,0,0,0
"5508",0.178333333333333,0,0.00333333333333333,0.503333333333333,0.315
"5509",0.271666666666667,0,0,0,0.728333333333333
"5510",0.593333333333333,0,0,0.406666666666667,0
"5511",1,0,0,0,0
"5512",0.885,0,0,0,0.115
"5513",0.471666666666667,0,0,0.528333333333333,0
"5514",0,0,0,0,1
"5515",0.818333333333333,0,0,0,0.181666666666667
"5516",0.67,0,0,0,0.33
"5517",0.866666666666667,0,0,0.133333333333333,0
"5518",0.148333333333333,0,0,0,0.851666666666667
"5519",1,0,0,0,0
"5520",0.713333333333333,0,0,0,0.286666666666667
"5521",0.885,0,0,0,0.115
"5522",0.613333333333333,0,0,0.386666666666667,0
"5523",0.508333333333333,0,0,0.491666666666667,0
"5524",0.883333333333333,0,0,0,0.116666666666667
"5525",0.141666666666667,0,0,0,0.858333333333333
"5526",0.658333333333333,0,0,0.341666666666667,0
"5527",0.613333333333333,0,0,0.386666666666667,0
"5528",1,0,0,0,0
"5529",0.476666666666667,0,0,0.523333333333333,0
"5530",0.256666666666667,0,0,0,0.743333333333333
"5531",1,0,0,0,0
"5532",1,0,0,0,0
"5533",1,0,0,0,0
"5534",0.48,0,0,0.52,0
"5535",1,0,0,0,0
"5536",0.506666666666667,0,0,0,0.493333333333333
"5537",0,0,0,0,1
"5538",0.741666666666667,0,0,0.258333333333333,0
"5539",0.945,0,0,0.055,0
"5540",0.0833333333333333,0,0,0.00166666666666667,0.915
"5541",0.535,0,0,0.465,0
"5542",0.0783333333333333,0,0,0,0.921666666666667
"5543",0.875,0,0,0,0.125
"5544",0.185,0,0,0.526666666666667,0.288333333333333
"5545",0.696666666666667,0,0,0.0266666666666667,0.276666666666667
"5546",0.615,0,0,0.385,0
"5547",0.885,0,0,0,0.115
"5548",1,0,0,0,0
"5549",0.496666666666667,0,0,0,0.503333333333333
"5550",1,0,0,0,0
"5551",0.0783333333333333,0,0,0,0.921666666666667
"5552",1,0,0,0,0
"5553",0.158333333333333,0,0,0,0.841666666666667
"5554",0.998333333333333,0,0,0,0.00166666666666667
"5555",0.875,0,0,0,0.125
"5556",0.516666666666667,0,0,0.0283333333333333,0.455
"5557",1,0,0,0,0
"5558",0.535,0,0,0.0216666666666667,0.443333333333333
"5559",0.885,0,0,0,0.115
"5560",1,0,0,0,0
"5561",0.0833333333333333,0,0,0,0.916666666666667
"5562",0.593333333333333,0,0,0.0283333333333333,0.378333333333333
"5563",1,0,0,0,0
"5564",0.885,0,0,0,0.115
"5565",1,0,0,0,0
"5566",0.741666666666667,0,0,0.258333333333333,0
"5567",0.0783333333333333,0,0,0,0.921666666666667
"5568",0.885,0,0,0,0.115
"5569",0.885,0,0,0,0.115
"5570",0,0,0,0,1
"5571",0.885,0,0,0,0.115
"5572",0.713333333333333,0,0,0.02,0.266666666666667
"5573",0.741666666666667,0,0,0.258333333333333,0
"5574",0.271666666666667,0,0,0,0.728333333333333
"5575",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"5576",0.866666666666667,0,0,0.133333333333333,0
"5577",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"5578",0.945,0,0,0.055,0
"5579",0.995,0,0,0,0.005
"5580",0.885,0,0,0,0.115
"5581",0.471666666666667,0,0,0.528333333333333,0
"5582",0.658333333333333,0,0,0.341666666666667,0
"5583",0.516666666666667,0,0,0.0283333333333333,0.455
"5584",0.885,0,0,0,0.115
"5585",0,0,0,0,1
"5586",0.08,0,0.00333333333333333,0,0.916666666666667
"5587",0.568333333333333,0,0,0.431666666666667,0
"5588",0.476666666666667,0,0,0.523333333333333,0
"5589",0.508333333333333,0,0,0.491666666666667,0
"5590",0.141666666666667,0,0,0,0.858333333333333
"5591",0.866666666666667,0,0,0.133333333333333,0
"5592",0.0833333333333333,0,0,0.00166666666666667,0.915
"5593",0.885,0,0,0,0.115
"5594",0.573333333333333,0,0,0.426666666666667,0
"5595",1,0,0,0,0
"5596",0.263333333333333,0,0,0,0.736666666666667
"5597",0.0783333333333333,0,0,0,0.921666666666667
"5598",0.998333333333333,0,0,0,0.00166666666666667
"5599",0.885,0,0,0,0.115
"5600",0.741666666666667,0,0,0.258333333333333,0
"5601",0.125,0,0,0,0.875
"5602",0.591666666666667,0,0,0.408333333333333,0
"5603",0.866666666666667,0,0,0.133333333333333,0
"5604",0.696666666666667,0,0,0.0266666666666667,0.276666666666667
"5605",0.535,0,0,0.465,0
"5606",0.885,0,0,0,0.115
"5607",0.883333333333333,0,0,0,0.116666666666667
"5608",0.866666666666667,0,0,0.133333333333333,0
"5609",0.885,0,0,0,0.115
"5610",0.885,0,0,0,0.115
"5611",0.178333333333333,0,0.0583333333333333,0.238333333333333,0.525
"5612",0,0,0,0,1
"5613",0.866666666666667,0,0,0.133333333333333,0
"5614",1,0,0,0,0
"5615",0.945,0,0,0.055,0
"5616",0.885,0,0,0,0.115
"5617",0.271666666666667,0,0,0,0.728333333333333
"5618",0.885,0,0,0,0.115
"5619",0.123333333333333,0,0,0,0.876666666666667
"5620",0.568333333333333,0,0,0.431666666666667,0
"5621",1,0,0,0,0
"5622",1,0,0,0,0
"5623",0.0783333333333333,0,0,0,0.921666666666667
"5624",1,0,0,0,0
"5625",0.866666666666667,0,0,0.133333333333333,0
"5626",0.535,0,0,0.465,0
"5627",1,0,0,0,0
"5628",0.535,0,0,0.465,0
"5629",0.875,0,0,0,0.125
"5630",0.48,0,0,0.52,0
"5631",0.123333333333333,0,0,0,0.876666666666667
"5632",0.215,0,0,0.0533333333333333,0.731666666666667
"5633",0.615,0,0,0.385,0
"5634",0.885,0,0,0,0.115
"5635",0.248333333333333,0.0116666666666667,0.00166666666666667,0,0.738333333333333
"5636",0.215,0,0,0.228333333333333,0.556666666666667
"5637",0.945,0,0,0.055,0
"5638",0.496666666666667,0,0,0,0.503333333333333
"5639",0.585,0,0,0.415,0
"5640",0,0,0,0,1
"5641",0.496666666666667,0,0,0.503333333333333,0
"5642",0.123333333333333,0,0,0,0.876666666666667
"5643",1,0,0,0,0
"5644",0,0,0,0,1
"5645",0,0,0,0,1
"5646",0.178333333333333,0,0.0116666666666667,0.481666666666667,0.328333333333333
"5647",0.885,0,0,0,0.115
"5648",0.883333333333333,0,0,0,0.116666666666667
"5649",0.263333333333333,0,0,0,0.736666666666667
"5650",0.123333333333333,0,0,0,0.876666666666667
"5651",0.0833333333333333,0,0,0,0.916666666666667
"5652",0.123333333333333,0,0,0,0.876666666666667
"5653",1,0,0,0,0
"5654",0.945,0,0,0.055,0
"5655",0,0,0,0,1
"5656",0.476666666666667,0,0,0.523333333333333,0
"5657",0.866666666666667,0,0,0.133333333333333,0
"5658",0.741666666666667,0,0,0.258333333333333,0
"5659",0,0,0,0,1
"5660",0.741666666666667,0,0,0.258333333333333,0
"5661",0.885,0,0,0,0.115
"5662",0.535,0,0,0.465,0
"5663",0.535,0,0,0.0216666666666667,0.443333333333333
"5664",0.885,0,0,0,0.115
"5665",0.853333333333333,0,0,0,0.146666666666667
"5666",0.085,0,0.146666666666667,0.0233333333333333,0.745
"5667",0,0,0,0,1
"5668",1,0,0,0,0
"5669",1,0,0,0,0
"5670",0.123333333333333,0,0,0,0.876666666666667
"5671",1,0,0,0,0
"5672",1,0,0,0,0
"5673",0.885,0,0,0,0.115
"5674",0.535,0,0,0.465,0
"5675",0.263333333333333,0,0,0,0.736666666666667
"5676",0.593333333333333,0,0,0.406666666666667,0
"5677",0.885,0,0,0,0.115
"5678",1,0,0,0,0
"5679",0.178333333333333,0,0.00166666666666667,0.44,0.38
"5680",1,0,0,0,0
"5681",0.741666666666667,0,0,0.258333333333333,0
"5682",0.883333333333333,0,0,0,0.116666666666667
"5683",1,0,0,0,0
"5684",0.945,0,0,0.055,0
"5685",1,0,0,0,0
"5686",0.158333333333333,0,0,0,0.841666666666667
"5687",0.998333333333333,0,0,0,0.00166666666666667
"5688",0.535,0,0,0.465,0
"5689",1,0,0,0,0
"5690",0.875,0,0,0,0.125
"5691",0.535,0,0,0.0216666666666667,0.443333333333333
"5692",0.271666666666667,0,0,0,0.728333333333333
"5693",0.496666666666667,0,0,0.503333333333333,0
"5694",0.0783333333333333,0,0,0,0.921666666666667
"5695",1,0,0,0,0
"5696",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"5697",0.158333333333333,0,0,0,0.841666666666667
"5698",0.995,0,0,0,0.005
"5699",0,0,0,0,1
"5700",0.875,0,0,0,0.125
"5701",0.563333333333333,0,0,0.03,0.406666666666667
"5702",1,0,0,0,0
"5703",0.475,0,0,0.525,0
"5704",0.535,0,0,0.465,0
"5705",0.885,0,0,0,0.115
"5706",1,0,0,0,0
"5707",0.885,0,0,0,0.115
"5708",1,0,0,0,0
"5709",0.866666666666667,0,0,0.133333333333333,0
"5710",0.471666666666667,0,0,0.528333333333333,0
"5711",0.866666666666667,0,0,0.133333333333333,0
"5712",0.866666666666667,0,0,0.133333333333333,0
"5713",0.885,0,0,0,0.115
"5714",0.853333333333333,0,0,0,0.146666666666667
"5715",1,0,0,0,0
"5716",0.766666666666667,0,0,0,0.233333333333333
"5717",1,0,0,0,0
"5718",1,0,0,0,0
"5719",0,0,0,0,1
"5720",0.158333333333333,0,0,0,0.841666666666667
"5721",0.713333333333333,0,0,0,0.286666666666667
"5722",0,0,0,0,1
"5723",1,0,0,0,0
"5724",0.473333333333333,0,0,0.526666666666667,0
"5725",0.651666666666667,0,0,0,0.348333333333333
"5726",0.866666666666667,0,0,0.133333333333333,0
"5727",0.263333333333333,0,0,0.005,0.731666666666667
"5728",0.866666666666667,0,0,0.133333333333333,0
"5729",0.885,0,0,0,0.115
"5730",0,0,0,0,1
"5731",1,0,0,0,0
"5732",0.945,0,0,0.055,0
"5733",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"5734",1,0,0,0,0
"5735",0.885,0,0,0,0.115
"5736",0.885,0,0,0,0.115
"5737",1,0,0,0,0
"5738",1,0,0,0,0
"5739",0.496666666666667,0,0,0,0.503333333333333
"5740",1,0,0,0,0
"5741",0.568333333333333,0,0,0.431666666666667,0
"5742",0.866666666666667,0,0,0.133333333333333,0
"5743",1,0,0,0,0
"5744",0.885,0,0,0,0.115
"5745",0,0,0,0,1
"5746",0.593333333333333,0,0,0.406666666666667,0
"5747",0.721666666666667,0,0,0.00833333333333333,0.27
"5748",0.945,0,0,0.055,0
"5749",0.945,0,0,0.055,0
"5750",0.885,0,0,0,0.115
"5751",0.866666666666667,0,0,0.133333333333333,0
"5752",0.651666666666667,0,0,0,0.348333333333333
"5753",1,0,0,0,0
"5754",0.613333333333333,0,0,0.386666666666667,0
"5755",0.696666666666667,0,0,0.0266666666666667,0.276666666666667
"5756",0.506666666666667,0,0,0,0.493333333333333
"5757",1,0,0,0,0
"5758",0.593333333333333,0,0,0.406666666666667,0
"5759",0.676666666666667,0,0.00333333333333333,0.0366666666666667,0.283333333333333
"5760",0,0,0,0,1
"5761",0.183333333333333,0,0,0.346666666666667,0.47
"5762",0.588333333333333,0,0,0.411666666666667,0
"5763",0.471666666666667,0,0,0.528333333333333,0
"5764",0.721666666666667,0,0,0.00833333333333333,0.27
"5765",0.885,0,0,0,0.115
"5766",0.516666666666667,0,0,0.0283333333333333,0.455
"5767",0,0,0,0,1
"5768",1,0,0,0,0
"5769",0.945,0,0,0.055,0
"5770",0,0,0,0,1
"5771",0.885,0,0,0,0.115
"5772",0.271666666666667,0,0,0,0.728333333333333
"5773",0.158333333333333,0,0,0,0.841666666666667
"5774",0.885,0,0,0,0.115
"5775",0.496666666666667,0,0,0.503333333333333,0
"5776",0.866666666666667,0,0,0.133333333333333,0
"5777",1,0,0,0,0
"5778",0.123333333333333,0,0,0,0.876666666666667
"5779",0.995,0,0,0,0.005
"5780",0.998333333333333,0,0,0,0.00166666666666667
"5781",0.651666666666667,0,0,0,0.348333333333333
"5782",0.866666666666667,0,0,0.133333333333333,0
"5783",0.945,0,0,0.055,0
"5784",0,0,0,0,1
"5785",1,0,0,0,0
"5786",1,0,0,0,0
"5787",0.178333333333333,0,0.0116666666666667,0.481666666666667,0.328333333333333
"5788",0.885,0,0,0,0.115
"5789",0,0,0,0,1
"5790",0.866666666666667,0,0,0.133333333333333,0
"5791",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"5792",0.731666666666667,0,0,0.025,0.243333333333333
"5793",0.885,0,0,0,0.115
"5794",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"5795",0.885,0,0,0,0.115
"5796",0.506666666666667,0,0,0,0.493333333333333
"5797",0.568333333333333,0,0,0.431666666666667,0
"5798",1,0,0,0,0
"5799",0.148333333333333,0,0,0,0.851666666666667
"5800",0.123333333333333,0,0,0,0.876666666666667
"5801",0.866666666666667,0,0,0.133333333333333,0
"5802",0.713333333333333,0,0,0,0.286666666666667
"5803",0.885,0,0,0,0.115
"5804",0.945,0,0,0.055,0
"5805",0.885,0,0,0,0.115
"5806",0.866666666666667,0,0,0.133333333333333,0
"5807",0.471666666666667,0,0.00666666666666667,0.521666666666667,0
"5808",0.945,0,0,0.055,0
"5809",0.593333333333333,0,0.0766666666666667,0.055,0.275
"5810",0.508333333333333,0,0,0.491666666666667,0
"5811",0.998333333333333,0,0,0,0.00166666666666667
"5812",0.628333333333333,0,0.05,0.035,0.286666666666667
"5813",1,0,0,0,0
"5814",0.123333333333333,0,0,0,0.876666666666667
"5815",0,0,0,0,1
"5816",0.945,0,0,0.055,0
"5817",0.885,0,0,0,0.115
"5818",0.885,0,0,0,0.115
"5819",0.613333333333333,0,0,0.386666666666667,0
"5820",0.866666666666667,0,0,0.133333333333333,0
"5821",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"5822",0,0,0,0,1
"5823",0,0.005,0,0,0.995
"5824",0.885,0,0,0,0.115
"5825",0.535,0,0,0.465,0
"5826",0.885,0,0,0,0.115
"5827",0.721666666666667,0,0,0.00833333333333333,0.27
"5828",0.615,0,0,0.385,0
"5829",0.591666666666667,0,0,0.408333333333333,0
"5830",0.713333333333333,0,0,0,0.286666666666667
"5831",0.523333333333333,0,0,0.03,0.446666666666667
"5832",0,0,0,0,1
"5833",0.496666666666667,0,0,0.503333333333333,0
"5834",0.741666666666667,0,0,0.258333333333333,0
"5835",0.158333333333333,0,0,0,0.841666666666667
"5836",0.945,0,0,0.055,0
"5837",0.508333333333333,0,0,0.491666666666667,0
"5838",1,0,0,0,0
"5839",1,0,0,0,0
"5840",0.866666666666667,0,0,0.133333333333333,0
"5841",1,0,0,0,0
"5842",0.568333333333333,0,0,0.431666666666667,0
"5843",1,0,0,0,0
"5844",0.998333333333333,0,0,0,0.00166666666666667
"5845",1,0,0,0,0
"5846",1,0,0,0,0
"5847",0.496666666666667,0,0,0.503333333333333,0
"5848",0.568333333333333,0,0,0.431666666666667,0
"5849",0,0,0,0,1
"5850",0.178333333333333,0,0.00666666666666667,0.501666666666667,0.313333333333333
"5851",0.535,0,0,0.465,0
"5852",0.741666666666667,0,0,0.258333333333333,0
"5853",0.158333333333333,0,0,0,0.841666666666667
"5854",0.885,0,0,0,0.115
"5855",0.741666666666667,0,0,0.258333333333333,0
"5856",1,0,0,0,0
"5857",1,0,0,0,0
"5858",0.516666666666667,0,0,0.0283333333333333,0.455
"5859",0.853333333333333,0,0,0,0.146666666666667
"5860",0.866666666666667,0,0,0.133333333333333,0
"5861",0.476666666666667,0,0,0.523333333333333,0
"5862",0.256666666666667,0,0,0,0.743333333333333
"5863",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"5864",0.471666666666667,0,0,0.528333333333333,0
"5865",1,0,0,0,0
"5866",0.998333333333333,0,0,0,0.00166666666666667
"5867",0.496666666666667,0,0,0,0.503333333333333
"5868",0.0783333333333333,0,0,0,0.921666666666667
"5869",0.256666666666667,0,0,0,0.743333333333333
"5870",0.741666666666667,0,0,0.258333333333333,0
"5871",0.945,0,0,0.055,0
"5872",0.141666666666667,0,0,0,0.858333333333333
"5873",0.535,0,0,0.465,0
"5874",0.885,0,0,0,0.115
"5875",0.713333333333333,0,0,0.02,0.266666666666667
"5876",0.885,0,0,0,0.115
"5877",0.866666666666667,0,0,0.133333333333333,0
"5878",0.256666666666667,0,0,0,0.743333333333333
"5879",0.08,0,0.005,0.00666666666666667,0.908333333333333
"5880",1,0,0,0,0
"5881",0.123333333333333,0,0,0,0.876666666666667
"5882",0.535,0,0,0.465,0
"5883",0.885,0,0,0,0.115
"5884",0.885,0,0,0,0.115
"5885",1,0,0,0,0
"5886",0.215,0,0,0.228333333333333,0.556666666666667
"5887",0.885,0,0,0,0.115
"5888",0.835,0,0,0,0.165
"5889",0.48,0,0,0.52,0
"5890",0.945,0,0,0.055,0
"5891",1,0,0,0,0
"5892",0.885,0,0,0,0.115
"5893",0.158333333333333,0,0,0,0.841666666666667
"5894",0.471666666666667,0,0,0.528333333333333,0
"5895",0.573333333333333,0,0,0.426666666666667,0
"5896",0.516666666666667,0,0,0.0283333333333333,0.455
"5897",1,0,0,0,0
"5898",1,0,0,0,0
"5899",1,0,0,0,0
"5900",0.263333333333333,0,0,0,0.736666666666667
"5901",0.866666666666667,0,0,0.133333333333333,0
"5902",0.0783333333333333,0,0,0,0.921666666666667
"5903",0.606666666666667,0,0.0783333333333333,0.04,0.275
"5904",1,0,0,0,0
"5905",1,0,0,0,0
"5906",0.123333333333333,0,0,0,0.876666666666667
"5907",0.535,0,0,0.465,0
"5908",0.178333333333333,0,0.00666666666666667,0.501666666666667,0.313333333333333
"5909",0.508333333333333,0,0,0.491666666666667,0
"5910",0.875,0,0,0,0.125
"5911",0,0,0,0,1
"5912",0,0,0,0,1
"5913",0.741666666666667,0,0,0.258333333333333,0
"5914",0.593333333333333,0,0,0.406666666666667,0
"5915",0,0,0,0,1
"5916",0.568333333333333,0,0,0.431666666666667,0
"5917",0.885,0,0,0,0.115
"5918",0.885,0,0,0,0.115
"5919",0.741666666666667,0,0,0.258333333333333,0
"5920",0,0,0,0,1
"5921",0.875,0,0,0,0.125
"5922",0.0783333333333333,0,0,0,0.921666666666667
"5923",0.155,0,0,0,0.845
"5924",0.178333333333333,0,0.106666666666667,0.3,0.415
"5925",1,0,0,0,0
"5926",1,0,0,0,0
"5927",0.885,0,0,0,0.115
"5928",1,0,0,0,0
"5929",0.215,0,0,0.0533333333333333,0.731666666666667
"5930",1,0,0,0,0
"5931",0.593333333333333,0,0,0.406666666666667,0
"5932",0.945,0,0,0.055,0
"5933",0.883333333333333,0,0,0,0.116666666666667
"5934",0.998333333333333,0,0,0,0.00166666666666667
"5935",0.15,0,0,0,0.85
"5936",0.535,0,0,0.465,0
"5937",1,0,0,0,0
"5938",0.945,0,0,0.055,0
"5939",0.183333333333333,0,0.08,0.248333333333333,0.488333333333333
"5940",1,0,0,0,0
"5941",0.866666666666667,0,0,0.133333333333333,0
"5942",1,0,0,0,0
"5943",0.885,0,0,0,0.115
"5944",0.178333333333333,0,0.01,0.438333333333333,0.373333333333333
"5945",0.713333333333333,0,0,0,0.286666666666667
"5946",0.945,0,0,0.055,0
"5947",1,0,0,0,0
"5948",0,0,0,0,1
"5949",0.568333333333333,0,0,0.431666666666667,0
"5950",0.563333333333333,0,0,0.03,0.406666666666667
"5951",0.155,0,0,0,0.845
"5952",1,0,0,0,0
"5953",0.496666666666667,0,0,0.503333333333333,0
"5954",0.178333333333333,0,0.0133333333333333,0.206666666666667,0.601666666666667
"5955",1,0,0,0,0
"5956",0.885,0,0,0,0.115
"5957",0,0.02,0,0,0.98
"5958",0,0,0,0,1
"5959",0,0,0,0,1
"5960",0.215,0,0,0.0533333333333333,0.731666666666667
"5961",1,0,0,0,0
"5962",0.178333333333333,0,0.00166666666666667,0.181666666666667,0.638333333333333
"5963",0.885,0,0,0,0.115
"5964",0.676666666666667,0,0.00333333333333333,0.0366666666666667,0.283333333333333
"5965",0.883333333333333,0,0,0,0.116666666666667
"5966",0.475,0,0,0.525,0
"5967",0,0,0,0,1
"5968",0.263333333333333,0,0,0,0.736666666666667
"5969",0.885,0,0,0,0.115
"5970",0.875,0,0,0,0.125
"5971",0.508333333333333,0,0,0.491666666666667,0
"5972",0.845,0,0,0,0.155
"5973",1,0,0,0,0
"5974",1,0,0,0,0
"5975",0.0833333333333333,0,0,0.00166666666666667,0.915
"5976",0.696666666666667,0,0,0.0266666666666667,0.276666666666667
"5977",0.263333333333333,0,0,0,0.736666666666667
"5978",1,0,0,0,0
"5979",0.866666666666667,0,0,0.133333333333333,0
"5980",0.696666666666667,0,0,0.0266666666666667,0.276666666666667
"5981",1,0,0,0,0
"5982",0.496666666666667,0,0,0,0.503333333333333
"5983",0.885,0,0,0,0.115
"5984",1,0,0,0,0
"5985",0.0816666666666667,0,0.103333333333333,0.025,0.79
"5986",1,0,0,0,0
"5987",0.866666666666667,0,0,0.133333333333333,0
"5988",1,0,0,0,0
"5989",0.568333333333333,0,0,0.431666666666667,0
"5990",0.506666666666667,0,0,0,0.493333333333333
"5991",0.178333333333333,0,0.00166666666666667,0.181666666666667,0.638333333333333
"5992",0.593333333333333,0,0,0.0283333333333333,0.378333333333333
"5993",0.0833333333333333,0,0,0.00166666666666667,0.915
"5994",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"5995",0.885,0,0,0,0.115
"5996",0.508333333333333,0,0,0.491666666666667,0
"5997",1,0,0,0,0
"5998",0.588333333333333,0,0,0.411666666666667,0
"5999",0.158333333333333,0,0,0,0.841666666666667
"6000",0.471666666666667,0,0,0.528333333333333,0
"6001",0,0,0,0,1
"6002",1,0,0,0,0
"6003",0.496666666666667,0,0,0.503333333333333,0
"6004",0.256666666666667,0,0,0,0.743333333333333
"6005",0.123333333333333,0,0,0,0.876666666666667
"6006",0.791666666666667,0,0,0.0316666666666667,0.176666666666667
"6007",0.885,0,0,0,0.115
"6008",0.161666666666667,0.00333333333333333,0,0,0.835
"6009",0.945,0,0,0.055,0
"6010",1,0,0,0,0
"6011",0.158333333333333,0,0,0,0.841666666666667
"6012",0.885,0,0,0,0.115
"6013",1,0,0,0,0
"6014",0.123333333333333,0,0,0,0.876666666666667
"6015",0,0,0,0,1
"6016",0.161666666666667,0,0,0,0.838333333333333
"6017",0.885,0,0,0,0.115
"6018",0.658333333333333,0,0,0.341666666666667,0
"6019",0.0783333333333333,0,0,0,0.921666666666667
